Date,Car_ID,Company,Model,Driver_Name,Driving_Style,Driving_Mode,Speed_kmph,Distance_km,Battery_Capacity_kWh,Battery_Pct_Used,Harsh_Events,Location,City,Exact_Maintenance_Cost_INR,Est_Full_Range_km,Battery_Remaining_Percent,Fleet_Status,Month,Month_Num,Charging_Cost_INR,Car_Max_Range_km,Car_Weight_kg,Seating_Capacity,Motor_Power_kW,Torque_Nm,Actual_Remaining_Range_km,Total_Odometer_km,Trip_Duration_Minutes,Minutes_Elapsed,Trip_Status,Expected_Fare,Recognized_Revenue
2025-05-29,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,54.3,47.07,59.6,13.43,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,350.48,86.57,Running,May,5,46.75,501.2,1704.0,5,110.3,190.5,359.7,4042.8,180,90,In Transit,610.43,0.0
2025-05-31,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,76.0,21.42,59.6,6.6,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,324.55,93.4,Running,May,5,17.89,501.2,1704.0,5,110.3,190.5,332.9,4064.2,150,112,In Transit,227.95,0.0
2025-05-31,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,61.1,49.09,59.6,14.08,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,348.65,85.92,Running,May,5,50.09,501.2,1704.0,5,110.3,190.5,365.9,4113.3,30,15,In Transit,586.76,0.0
2025-06-02,SUZ-08,Suzuki,eVX,Suresh,Safe,City,32.3,28.0,59.6,6.58,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.53,93.42,Charging,Jun,6,36.3,501.2,1704.0,5,110.3,190.5,412.6,4141.3,90,90,Completed,257.65,257.65
2025-06-03,SUZ-08,Suzuki,eVX,Suresh,Safe,City,57.5,19.04,59.6,4.47,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.95,95.53,Running,Jun,6,44.92,501.2,1704.0,5,110.3,190.5,439.1,4160.4,120,120,Completed,263.97,263.97
2025-06-04,SUZ-08,Suzuki,eVX,Suresh,Safe,City,48.9,13.69,59.6,3.22,1,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.16,96.78,Idle,Jun,6,4.08,501.2,1704.0,5,110.3,190.5,383.4,4174.0,60,15,In Transit,128.26,0.0
2025-06-06,SUZ-08,Suzuki,eVX,Suresh,Safe,City,75.2,47.87,59.6,12.1,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,395.62,87.9,Running,Jun,6,52.19,501.2,1704.0,5,110.3,190.5,378.4,4221.9,150,112,In Transit,459.03,0.0
2025-06-07,SUZ-08,Suzuki,eVX,Suresh,Safe,City,50.7,32.21,59.6,7.57,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.5,92.43,Running,Jun,6,42.94,501.2,1704.0,5,110.3,190.5,425.1,4254.1,150,112,In Transit,325.78,0.0
2025-06-08,SUZ-08,Suzuki,eVX,Suresh,Safe,City,73.8,8.76,59.6,2.2,2,"Maninagar, Ahmedabad",Ahmedabad,3177.89,398.18,97.8,Running,Jun,6,10.41,501.2,1704.0,5,110.3,190.5,364.4,4262.9,90,45,In Transit,118.64,0.0
2025-06-08,SUZ-08,Suzuki,eVX,Suresh,Safe,City,53.7,23.16,59.6,5.44,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,425.74,94.56,Running,Jun,6,48.77,501.2,1704.0,5,110.3,190.5,387.5,4286.0,120,120,Completed,277.86,277.86
2025-06-08,SUZ-08,Suzuki,eVX,Suresh,Safe,City,49.7,31.16,59.6,7.32,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.68,92.68,Running,Jun,6,31.04,501.2,1704.0,5,110.3,190.5,417.5,4317.2,120,90,In Transit,400.18,0.0
2025-06-11,SUZ-08,Suzuki,eVX,Suresh,Safe,City,62.6,43.05,59.6,10.24,1,"Maninagar, Ahmedabad",Ahmedabad,3177.89,420.41,89.76,Running,Jun,6,16.37,501.2,1704.0,5,110.3,190.5,392.3,4360.3,60,15,In Transit,495.08,0.0
2025-06-12,SUZ-08,Suzuki,eVX,Suresh,Safe,City,29.8,27.6,59.6,6.48,2,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.93,93.52,Running,Jun,6,8.92,501.2,1704.0,5,110.3,190.5,352.4,4387.9,120,30,In Transit,340.07,0.0
2025-06-12,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,66.0,70.96,59.6,20.85,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,340.34,79.15,Charging,Jun,6,90.26,501.2,1704.0,5,110.3,190.5,303.1,4458.8,90,68,In Transit,957.58,0.0
2025-06-12,SUZ-08,Suzuki,eVX,Suresh,Safe,City,52.0,52.15,59.6,12.25,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.71,87.75,Running,Jun,6,20.07,501.2,1704.0,5,110.3,190.5,380.6,4511.0,180,45,In Transit,704.32,0.0
2025-06-13,SUZ-08,Suzuki,eVX,Suresh,Safe,City,47.8,52.26,59.6,12.28,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.57,87.72,Running,Jun,6,81.97,501.2,1704.0,5,110.3,190.5,395.3,4563.2,120,90,In Transit,730.49,0.0
2025-06-13,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,84.9,72.16,59.6,23.15,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,311.71,76.85,Running,Jun,6,82.93,501.2,1704.0,5,110.3,190.5,264.6,4635.4,180,135,In Transit,680.58,0.0
2025-06-16,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,56.8,62.81,59.6,17.92,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,350.5,82.08,Running,Jun,6,79.42,501.2,1704.0,5,110.3,190.5,329.9,4698.2,180,135,In Transit,750.69,0.0
2025-06-17,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,64.5,65.06,59.6,18.97,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,342.96,81.03,Running,Jun,6,111.53,501.2,1704.0,5,110.3,190.5,321.3,4763.3,90,68,In Transit,902.11,0.0
2025-06-19,SUZ-08,Suzuki,eVX,Suresh,Safe,City,58.9,45.18,59.6,10.61,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.82,89.39,Charging,Jun,6,25.58,501.2,1704.0,5,110.3,190.5,374.2,4808.4,150,75,In Transit,506.45,0.0
2025-06-19,SUZ-08,Suzuki,eVX,Suresh,Safe,City,54.3,30.33,59.6,7.12,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.98,92.88,Charging,Jun,6,41.08,501.2,1704.0,5,110.3,190.5,397.5,4838.8,150,112,In Transit,332.16,0.0
2025-06-22,SUZ-08,Suzuki,eVX,Suresh,Safe,City,39.6,22.31,59.6,5.24,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.76,94.76,Running,Jun,6,5.83,501.2,1704.0,5,110.3,190.5,439.7,4861.1,150,38,In Transit,201.29,0.0
2025-06-23,SUZ-08,Suzuki,eVX,Suresh,Safe,City,48.1,68.82,59.6,16.17,1,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.6,83.83,Running,Jun,6,95.92,501.2,1704.0,5,110.3,190.5,327.2,4929.9,30,30,Completed,700.81,700.81
2025-06-24,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,68.0,77.24,59.6,22.91,1,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,337.15,77.09,Running,Jun,6,57.7,501.2,1704.0,5,110.3,190.5,282.4,5007.1,150,75,In Transit,852.26,0.0
2025-06-25,SUZ-08,Suzuki,eVX,Suresh,Safe,City,73.5,37.33,59.6,9.36,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,398.82,90.64,Running,Jun,6,75.28,501.2,1704.0,5,110.3,190.5,401.2,5044.5,90,90,Completed,443.19,443.19
2025-06-29,SUZ-08,Suzuki,eVX,Suresh,Safe,City,56.9,45.19,59.6,10.62,3,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.52,89.38,Running,Jun,6,109.44,501.2,1704.0,5,110.3,190.5,299.1,5089.7,60,60,Completed,617.34,617.34
2025-06-29,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,58.8,62.24,59.6,17.75,1,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,350.65,82.25,Running,Jun,6,90.1,501.2,1704.0,5,110.3,190.5,298.4,5151.9,120,120,Completed,748.29,748.29
2025-06-30,SUZ-08,Suzuki,eVX,Suresh,Safe,City,39.0,28.15,59.6,6.61,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.87,93.39,Running,Jun,6,33.85,501.2,1704.0,5,110.3,190.5,382.7,5180.0,150,150,Completed,321.2,321.2
2025-07-01,SUZ-08,Suzuki,eVX,Suresh,Safe,City,43.3,4.33,59.6,1.02,0,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,424.51,98.98,Charging,Jul,7,6.14,501.2,1704.0,5,110.3,190.5,463.9,5184.4,30,30,Completed,40.38,40.38
2025-07-01,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,70.2,37.55,59.6,11.26,0,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,333.48,88.74,Running,Jul,7,16.46,501.2,1704.0,5,110.3,190.5,335.4,5221.9,180,45,In Transit,469.48,0.0
2025-07-02,SUZ-08,Suzuki,eVX,Suresh,Safe,City,38.6,26.3,59.6,6.18,0,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,425.57,93.82,Running,Jul,7,28.78,501.2,1704.0,5,110.3,190.5,393.5,5248.2,30,22,In Transit,270.18,0.0
2025-07-04,SUZ-08,Suzuki,eVX,Suresh,Safe,City,70.5,101.15,59.6,25.01,4,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,404.44,74.99,Running,Jul,7,32.4,501.2,1704.0,5,110.3,190.5,261.3,5349.4,90,22,In Transit,1278.04,0.0
2025-07-04,SUZ-08,Suzuki,eVX,Suresh,Safe,City,58.6,58.53,59.6,13.75,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,425.67,86.25,Running,Jul,7,48.27,501.2,1704.0,5,110.3,190.5,375.0,5407.9,60,30,In Transit,595.81,0.0
2025-07-04,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,66.3,37.88,59.6,11.15,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,339.73,88.85,Running,Jul,7,12.56,501.2,1704.0,5,110.3,190.5,380.1,5445.8,150,38,In Transit,418.03,0.0
2025-07-07,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,66.3,105.73,59.6,31.11,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,339.86,68.89,Running,Jul,7,90.16,501.2,1704.0,5,110.3,190.5,265.3,5551.5,150,75,In Transit,1422.16,0.0
2025-07-07,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,58.9,7.49,59.6,2.14,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,350.0,97.86,Running,Jul,7,7.44,501.2,1704.0,5,110.3,190.5,418.0,5559.0,30,22,In Transit,85.77,0.0
2025-07-07,SUZ-08,Suzuki,eVX,Suresh,Safe,City,36.5,9.98,59.6,2.34,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,426.5,97.66,Idle,Jul,7,18.58,501.2,1704.0,5,110.3,190.5,427.9,5569.0,90,90,Completed,105.74,105.74
2025-07-14,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,82.9,30.22,59.6,9.61,1,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,314.46,90.39,Idle,Jul,7,26.82,501.2,1704.0,5,110.3,190.5,332.5,5599.2,30,22,In Transit,322.19,0.0
2025-07-14,SUZ-08,Suzuki,eVX,Suresh,Safe,City,33.3,30.1,59.6,7.07,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.74,92.93,Running,Jul,7,14.63,501.2,1704.0,5,110.3,190.5,431.9,5629.3,30,8,In Transit,345.88,0.0
2025-07-17,SUZ-08,Suzuki,eVX,Suresh,Safe,City,56.1,25.39,59.6,5.96,1,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,426.01,94.04,Running,Jul,7,9.1,501.2,1704.0,5,110.3,190.5,377.6,5654.7,60,15,In Transit,304.32,0.0
2025-07-18,SUZ-08,Suzuki,eVX,Suresh,Safe,City,53.7,5.37,59.6,1.26,1,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,426.19,98.74,Running,Jul,7,6.58,501.2,1704.0,5,110.3,190.5,415.0,5660.1,90,68,In Transit,65.03,0.0
2025-07-19,SUZ-08,Suzuki,eVX,Suresh,Safe,City,47.6,36.28,59.6,8.52,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.82,91.48,Running,Jul,7,44.04,501.2,1704.0,5,110.3,190.5,418.2,5696.4,60,45,In Transit,326.82,0.0
2025-07-20,SUZ-08,Suzuki,eVX,Suresh,Safe,City,39.5,23.38,59.6,5.49,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.87,94.51,Running,Jul,7,6.09,501.2,1704.0,5,110.3,190.5,444.0,5719.7,90,22,In Transit,230.64,0.0
2025-07-21,SUZ-08,Suzuki,eVX,Suresh,Safe,City,52.0,47.98,59.6,11.27,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.73,88.73,Charging,Jul,7,69.22,501.2,1704.0,5,110.3,190.5,400.7,5767.7,150,112,In Transit,543.73,0.0
2025-07-21,SUZ-08,Suzuki,eVX,Suresh,Safe,City,31.6,9.87,59.6,2.32,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,425.43,97.68,Running,Jul,7,8.64,501.2,1704.0,5,110.3,190.5,409.6,5777.6,120,60,In Transit,98.41,0.0
2025-07-22,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,60.1,36.58,59.6,10.44,2,"Bopal, Ahmedabad",Ahmedabad,3177.89,350.38,89.56,Running,Jul,7,31.63,501.2,1704.0,5,110.3,190.5,338.6,5814.2,180,90,In Transit,405.88,0.0
2025-07-22,SUZ-08,Suzuki,eVX,Suresh,Safe,City,49.9,36.5,59.6,8.57,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.9,91.43,Running,Jul,7,12.08,501.2,1704.0,5,110.3,190.5,377.9,5850.7,120,30,In Transit,479.23,0.0
2025-07-25,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,72.1,7.21,59.6,2.18,2,"Maninagar, Ahmedabad",Ahmedabad,3177.89,330.73,97.82,Under Maintenance,Jul,7,3.78,501.2,1704.0,5,110.3,190.5,346.4,5857.9,90,22,In Transit,93.45,0.0
2025-07-26,SUZ-08,Suzuki,eVX,Suresh,Safe,City,46.9,22.37,59.6,5.25,2,"Bopal, Ahmedabad",Ahmedabad,3177.89,426.1,94.75,Running,Jul,7,39.57,501.2,1704.0,5,110.3,190.5,367.4,5880.2,120,90,In Transit,309.31,0.0
2025-07-26,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,47.7,10.02,59.6,2.86,0,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,350.35,97.14,Running,Jul,7,15.18,501.2,1704.0,5,110.3,190.5,379.0,5890.3,30,22,In Transit,116.02,0.0
2025-07-27,SUZ-08,Suzuki,eVX,Suresh,Safe,City,39.0,3.9,59.6,0.92,4,"Maninagar, Ahmedabad",Ahmedabad,3177.89,423.91,99.08,Charging,Jul,7,6.26,501.2,1704.0,5,110.3,190.5,341.5,5894.2,150,150,Completed,37.47,37.47
2025-07-29,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,67.9,13.58,59.6,4.03,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,336.97,95.97,Running,Jul,7,9.2,501.2,1704.0,5,110.3,190.5,398.9,5907.7,180,90,In Transit,135.63,0.0
2025-07-29,SUZ-08,Suzuki,eVX,Suresh,Safe,City,41.8,4.18,59.6,0.98,1,"Maninagar, Ahmedabad",Ahmedabad,3177.89,426.53,99.02,Running,Jul,7,1.83,501.2,1704.0,5,110.3,190.5,365.4,5911.9,180,45,In Transit,47.31,0.0
2025-07-30,SUZ-08,Suzuki,eVX,Suresh,Safe,City,46.6,8.43,59.6,1.98,2,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.76,98.02,Idle,Jul,7,2.86,501.2,1704.0,5,110.3,190.5,409.2,5920.4,180,45,In Transit,82.53,0.0
2025-07-31,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,74.8,82.09,59.6,25.15,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,326.4,74.85,Running,Jul,7,27.1,501.2,1704.0,5,110.3,190.5,298.8,6002.4,150,38,In Transit,834.28,0.0
2025-08-01,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,75.7,63.83,59.6,19.64,1,"Maninagar, Ahmedabad",Ahmedabad,3177.89,325.0,80.36,Running,Aug,8,31.55,501.2,1704.0,5,110.3,190.5,303.2,6066.3,120,30,In Transit,840.65,0.0
2025-08-02,SUZ-08,Suzuki,eVX,Suresh,Safe,City,48.1,75.39,59.6,17.71,0,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,425.69,82.29,Under Maintenance,Aug,8,162.48,501.2,1704.0,5,110.3,190.5,373.9,6141.7,180,180,Completed,1005.54,1005.54
2025-08-02,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,69.0,44.02,59.6,13.12,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,335.52,86.88,Running,Aug,8,30.94,501.2,1704.0,5,110.3,190.5,344.9,6185.7,180,90,In Transit,410.2,0.0
2025-08-04,SUZ-08,Suzuki,eVX,Suresh,Safe,City,72.1,28.35,59.6,7.06,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,401.56,92.94,Running,Aug,8,53.18,501.2,1704.0,5,110.3,190.5,382.7,6214.0,90,90,Completed,320.14,320.14
2025-08-05,SUZ-08,Suzuki,eVX,Suresh,Safe,City,50.6,5.06,59.6,1.19,0,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,425.21,98.81,Running,Aug,8,2.97,501.2,1704.0,5,110.3,190.5,448.5,6219.1,30,15,In Transit,52.12,0.0
2025-08-08,SUZ-08,Suzuki,eVX,Suresh,Safe,City,52.2,22.3,59.6,5.24,3,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.57,94.76,Idle,Aug,8,8.92,501.2,1704.0,5,110.3,190.5,364.6,6241.4,90,22,In Transit,280.97,0.0
2025-08-10,SUZ-08,Suzuki,eVX,Suresh,Safe,City,31.1,40.33,59.6,9.47,2,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.87,90.53,Charging,Aug,8,32.69,501.2,1704.0,5,110.3,190.5,340.2,6281.7,120,60,In Transit,522.95,0.0
2025-08-10,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,86.9,30.91,59.6,10.0,0,"Satellite, Ahmedabad",Ahmedabad,3177.89,309.1,90.0,Running,Aug,8,11.1,501.2,1704.0,5,110.3,190.5,337.5,6312.6,150,38,In Transit,379.25,0.0
2025-08-10,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,66.4,87.15,59.6,25.65,1,"Bopal, Ahmedabad",Ahmedabad,3177.89,339.77,74.35,Running,Aug,8,143.31,501.2,1704.0,5,110.3,190.5,268.5,6399.8,150,150,Completed,1058.02,1058.02
2025-08-13,SUZ-08,Suzuki,eVX,Suresh,Safe,City,53.2,45.88,59.6,10.78,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.6,89.22,Running,Aug,8,44.03,501.2,1704.0,5,110.3,190.5,403.0,6445.7,90,45,In Transit,500.79,0.0
2025-08-13,SUZ-08,Suzuki,eVX,Suresh,Safe,City,59.1,48.01,59.6,11.28,1,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.62,88.72,Running,Aug,8,48.86,501.2,1704.0,5,110.3,190.5,388.3,6493.7,60,45,In Transit,455.45,0.0
2025-08-13,SUZ-08,Suzuki,eVX,Suresh,Safe,City,61.0,67.13,59.6,15.85,0,"Bopal, Ahmedabad",Ahmedabad,3177.89,423.53,84.15,Running,Aug,8,46.12,501.2,1704.0,5,110.3,190.5,337.0,6560.8,90,45,In Transit,750.46,0.0
2025-08-13,SUZ-08,Suzuki,eVX,Suresh,Safe,City,46.5,41.9,59.6,9.84,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.81,90.16,Running,Aug,8,16.63,501.2,1704.0,5,110.3,190.5,360.4,6602.7,60,15,In Transit,518.41,0.0
2025-08-15,SUZ-08,Suzuki,eVX,Suresh,Safe,City,58.0,5.8,59.6,1.36,1,"Vastrapur, Ahmedabad",Ahmedabad,3177.89,426.47,98.64,Running,Aug,8,6.96,501.2,1704.0,5,110.3,190.5,413.8,6608.5,90,68,In Transit,61.84,0.0
2025-08-17,SUZ-08,Suzuki,eVX,Suresh,Safe,City,56.3,39.64,59.6,9.31,1,"Maninagar, Ahmedabad",Ahmedabad,3177.89,425.78,90.69,Running,Aug,8,13.66,501.2,1704.0,5,110.3,190.5,371.6,6648.1,60,15,In Transit,426.29,0.0
2025-08-18,SUZ-08,Suzuki,eVX,Suresh,Safe,City,45.5,43.55,59.6,10.23,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,425.71,89.77,Running,Aug,8,42.24,501.2,1704.0,5,110.3,190.5,375.0,6691.7,60,45,In Transit,393.64,0.0
2025-08-20,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,63.9,23.38,59.6,6.8,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,343.82,93.2,Running,Aug,8,23.5,501.2,1704.0,5,110.3,190.5,367.3,6715.1,180,135,In Transit,257.02,0.0
2025-08-20,SUZ-08,Suzuki,eVX,Suresh,Safe,City,46.8,50.32,59.6,11.82,1,"Bopal, Ahmedabad",Ahmedabad,3177.89,425.72,88.18,Idle,Aug,8,32.16,501.2,1704.0,5,110.3,190.5,389.9,6765.4,180,90,In Transit,503.72,0.0
2025-08-27,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,79.4,64.25,59.6,20.1,0,"Maninagar, Ahmedabad",Ahmedabad,3177.89,319.65,79.9,Running,Aug,8,63.89,501.2,1704.0,5,110.3,190.5,342.6,6829.6,60,30,In Transit,816.76,0.0
2025-08-28,SUZ-08,Suzuki,eVX,Suresh,Safe,Highway,79.4,28.13,59.6,8.8,0,"Navrangpura, Ahmedabad",Ahmedabad,3177.89,319.66,91.2,Running,Aug,8,34.36,501.2,1704.0,5,110.3,190.5,328.7,6857.8,60,45,In Transit,312.15,0.0
2025-01-01,SUZ-09,Suzuki,eVX,Anita,Safe,City,64.8,48.75,58.7,14.88,1,"Saket, Delhi",Delhi,3749.59,327.62,85.12,Running,Jan,1,43.14,496.6,1688.0,5,109.3,188.7,342.6,48.8,30,22,In Transit,547.32,0.0
2025-01-03,SUZ-09,Suzuki,eVX,Anita,Safe,Highway,84.7,35.93,58.7,14.61,3,"Dwarka, Delhi",Delhi,3749.59,245.93,85.39,Running,Jan,1,59.94,496.6,1688.0,5,109.3,188.7,274.7,84.7,60,45,In Transit,449.38,0.0
2025-01-04,SUZ-09,Suzuki,eVX,Anita,Safe,City,30.2,26.73,58.7,7.97,0,"Saket, Delhi",Delhi,3749.59,335.38,92.03,Running,Jan,1,8.23,496.6,1688.0,5,109.3,188.7,392.8,111.4,180,45,In Transit,316.53,0.0
2025-01-04,SUZ-09,Suzuki,eVX,Anita,Safe,City,66.0,57.07,58.7,17.52,3,"Dwarka, Delhi",Delhi,3749.59,325.74,82.48,Running,Jan,1,36.8,496.6,1688.0,5,109.3,188.7,287.0,168.5,60,30,In Transit,690.28,0.0
2025-01-06,SUZ-09,Suzuki,eVX,Anita,Safe,Highway,64.0,45.67,58.7,16.86,3,"Karol Bagh, Delhi",Delhi,3749.59,270.88,83.14,Charging,Jan,1,18.24,496.6,1688.0,5,109.3,188.7,261.2,214.2,150,38,In Transit,461.24,0.0
2025-01-06,SUZ-09,Suzuki,eVX,Anita,Safe,City,70.8,25.73,58.7,8.09,0,"Connaught Place, Delhi",Delhi,3749.59,318.05,91.91,Running,Jan,1,28.13,496.6,1688.0,5,109.3,188.7,408.6,239.9,30,15,In Transit,359.19,0.0
2025-01-08,SUZ-09,Suzuki,eVX,Anita,Safe,Highway,103.9,64.41,58.7,28.44,0,"Dwarka, Delhi",Delhi,3749.59,226.48,71.56,Running,Jan,1,65.01,496.6,1688.0,5,109.3,188.7,260.8,304.3,60,60,Completed,640.41,640.41
2025-01-08,SUZ-09,Suzuki,eVX,Anita,Safe,City,63.4,7.1,58.7,2.15,0,"Karol Bagh, Delhi",Delhi,3749.59,330.23,97.85,Running,Jan,1,2.91,496.6,1688.0,5,109.3,188.7,423.8,311.4,180,45,In Transit,76.77,0.0
2025-01-08,SUZ-09,Suzuki,eVX,Anita,Safe,City,71.4,71.42,58.7,22.51,3,"Connaught Place, Delhi",Delhi,3749.59,317.28,77.49,Running,Jan,1,42.4,496.6,1688.0,5,109.3,188.7,282.2,382.8,180,90,In Transit,825.97,0.0
2025-01-09,SUZ-09,Suzuki,eVX,Anita,Safe,City,91.2,28.55,58.7,9.84,0,"Rohini, Delhi",Delhi,3749.59,290.14,90.16,Running,Jan,1,39.14,496.6,1688.0,5,109.3,188.7,344.5,411.4,120,90,In Transit,295.05,0.0
2025-01-10,SUZ-09,Suzuki,eVX,Anita,Safe,City,57.6,60.24,58.7,17.96,0,"Karol Bagh, Delhi",Delhi,3749.59,335.41,82.04,Idle,Jan,1,87.14,496.6,1688.0,5,109.3,188.7,329.3,471.6,180,135,In Transit,746.29,0.0
2025-01-12,SUZ-09,Suzuki,eVX,Anita,Safe,City,65.8,66.2,58.7,20.31,0,"Connaught Place, Delhi",Delhi,3749.59,325.95,79.69,Running,Jan,1,47.17,496.6,1688.0,5,109.3,188.7,308.5,537.8,30,15,In Transit,820.88,0.0
2025-01-13,SUZ-09,Suzuki,eVX,Anita,Safe,Highway,75.9,49.74,58.7,19.44,0,"Dwarka, Delhi",Delhi,3749.59,255.86,80.56,Running,Jan,1,39.42,496.6,1688.0,5,109.3,188.7,299.0,587.5,180,135,In Transit,466.63,0.0
2025-01-13,SUZ-09,Suzuki,eVX,Anita,Safe,Highway,77.3,7.73,58.7,3.04,2,"Rohini, Delhi",Delhi,3749.59,254.28,96.96,Running,Jan,1,7.91,496.6,1688.0,5,109.3,188.7,356.6,595.3,150,112,In Transit,72.79,0.0
2025-01-14,SUZ-09,Suzuki,eVX,Anita,Safe,City,66.1,34.29,58.7,10.53,1,"Connaught Place, Delhi",Delhi,3749.59,325.64,89.47,Under Maintenance,Jan,1,68.52,496.6,1688.0,5,109.3,188.7,380.0,629.6,90,90,Completed,454.74,454.74
2025-01-14,SUZ-09,Suzuki,eVX,Anita,Safe,City,86.4,87.26,58.7,29.45,0,"Dwarka, Delhi",Delhi,3749.59,296.3,70.55,Running,Jan,1,149.7,496.6,1688.0,5,109.3,188.7,289.8,716.8,150,150,Completed,899.11,899.11
2025-01-14,SUZ-09,Suzuki,eVX,Anita,Safe,Highway,106.4,100.95,58.7,45.02,0,"Connaught Place, Delhi",Delhi,3749.59,224.23,54.98,Idle,Jan,1,174.07,496.6,1688.0,5,109.3,188.7,199.8,817.8,150,150,Completed,1010.48,1010.48
2025-01-15,SUZ-09,Suzuki,eVX,Anita,Safe,City,98.7,74.95,58.7,26.67,0,"Saket, Delhi",Delhi,3749.59,281.03,73.33,Idle,Jan,1,27.21,496.6,1688.0,5,109.3,188.7,306.0,892.7,30,8,In Transit,776.62,0.0
